Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_TB_History_Farm,Is_In_TB_Hotspot,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_263,109.0,Jersey,Male,Born_On_Farm,2021-06-14,Negative,False,False,239,11.981117727382967,Low,80.5,275,June
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_241,51.0,Charolais,Female,Born_On_Farm,2021-09-06,Negative,False,False,102,17.5184095479252,Low,80.5,583,September
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_189,161.0,Charolais,Male,Born_On_Farm,2021-03-16,Negative,False,False,362,5.314180320617256,Low,80.5,226,March
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_118,51.0,Charolais,Female,Born_On_Farm,2020-06-08,Negative,False,False,187,14.307360729258292,Low,80.5,279,June
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,,66.0,6.9,24,FARM_0809_ANIMAL_158,118.0,Limousin,Female,Purchased_From_Other_Farm,2020-05-28,Negative,False,False,396,10.348351518079905,Low,80.5,95,May
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_170,139.0,Jersey,Male,Born_On_Farm,2020-01-22,Negative,False,False,319,5.029955985444735,Low,80.5,366,January
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_222,,Angus,Female,Purchased_From_Other_Farm,2021-06-03,Negative,False,False,297,9.21229443133731,Low,80.5,333,June
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_014,151.0,Holstein,Male,Born_On_Farm,2022-08-30,Negative,False,False,290,11.978038136434826,Low,62.8,636,August
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_146,119.0,Holstein,Female,Purchased_From_Other_Farm,2022-07-04,Negative,False,False,281,17.846020654315005,Low,62.8,277,July
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_145,108.0,Charolais,Female,Purchased_From_Other_Farm,2022-03-17,Negative,False,False,150,10.806609817718055,Low,62.8,340,March
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_214,164.0,,Male,Purchased_From_Other_Farm,2021-01-02,Negative,False,False,176,6.746049375175234,Low,62.8,502,January
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_166,180.0,Angus,Male,Born_On_Farm,2021-11-13,Negative,False,False,361,5.996963157103393,Low,62.8,300,November
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_153,48.0,Limousin,Male,Born_On_Farm,2021-04-13,Negative,False,False,271,15.301975372947744,Low,62.8,497,April
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_158,166.0,Charolais,,Purchased_From_Other_Farm,2021-06-04,Negative,False,False,178,13.415547172919055,Low,62.8,499,June
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_160,114.0,Jersey,Male,Born_On_Farm,2020-03-01,Negative,False,False,271,4.927427237669217,Low,62.8,342,March
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_171,157.0,Holstein,Male,Born_On_Farm,2021-03-02,Negative,False,False,277,12.965154402756273,Low,62.8,352,March
FARM_0810,54.217151,-6.946425,BT26 2GS,220,Beef,342,5.0,34.0,8.5,15,FARM_0810_ANIMAL_088,107.0,Limousin,Male,Born_On_Farm,2020-01-28,Negative,False,False,126,14.22758473051328,Low,62.8,192,January
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_048,30.0,Limousin,Female,Born_On_Farm,2022-08-06,Negative,False,False,169,13.502511311505808,Low,62.2,236,August
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_028,106.0,Limousin,Male,Born_On_Farm,2022-11-11,Negative,False,False,150,8.378469109303175,Low,62.2,347,November
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_016,133.0,Jersey,Male,Purchased_From_Other_Farm,2021-03-06,Negative,False,False,317,13.87915314843461,Low,62.2,464,March
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,,37.0,0.5,8,FARM_0811_ANIMAL_113,173.0,Charolais,Female,Born_On_Farm,2020-02-21,Negative,False,False,263,5.435687829642371,Low,62.2,443,February
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_075,69.0,Angus,Male,Born_On_Farm,2021-10-16,Negative,False,False,218,5.061638455579388,Low,62.2,274,October
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_039,77.0,Angus,Female,Purchased_From_Other_Farm,2020-11-29,Negative,False,False,109,6.530188834822807,Low,62.2,296,November
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_042,95.0,Jersey,Female,Born_On_Farm,2021-12-05,Negative,False,False,237,10.615202383210727,Low,62.2,556,December
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_032,64.0,Charolais,Female,Born_On_Farm,2022-07-04,Negative,False,False,336,10.915462794431408,Low,62.2,210,July
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_027,17.0,Hereford,Female,Born_On_Farm,2022-12-06,Negative,False,False,145,17.242038544412758,Low,62.2,239,December
FARM_0811,54.858406,-6.035311,BT33 7MB,119,Mixed,893,3.0,37.0,0.5,8,FARM_0811_ANIMAL_002,174.0,Holstein,Female,Born_On_Farm,2020-11-18,Negative,False,False,252,15.920069675346804,Low,62.2,215,November
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_082,130.0,Hereford,Female,Born_On_Farm,2021-09-13,Negative,False,False,169,10.641084112783982,Medium,15.5,295,September
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_087,35.0,Hereford,Male,Born_On_Farm,2021-05-13,Negative,False,False,157,13.553765554631822,Medium,15.5,585,May
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_036,123.0,Limousin,Female,Born_On_Farm,2021-11-14,Negative,False,False,157,6.139607485852881,Medium,15.5,728,November
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_026,157.0,Jersey,Female,Born_On_Farm,2022-05-31,Negative,False,False,235,11.235197705720164,Medium,15.5,707,May
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_085,73.0,Hereford,Male,Born_On_Farm,2022-04-02,Negative,False,False,239,6.8275203227563726,Medium,15.5,705,April
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_051,34.0,Hereford,Female,Born_On_Farm,2021-01-10,Negative,False,False,337,7.754602005725903,Medium,15.5,599,January
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_056,142.0,Charolais,Male,Purchased_From_Other_Farm,2021-07-13,Negative,False,False,277,4.021791973513339,Medium,15.5,547,July
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_041,41.0,Hereford,Male,Born_On_Farm,2021-07-05,Negative,False,False,340,17.232399403822736,Medium,15.5,645,July
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_049,19.0,Jersey,Female,Purchased_From_Other_Farm,2022-01-31,Negative,False,False,238,8.7150234406075,Medium,15.5,440,January
FARM_0812,54.867448,-6.827811,BT82 7DL,94,Dairy,742,3.0,146.0,5.0,1,FARM_0812_ANIMAL_059,170.0,Charolais,Male,Purchased_From_Other_Farm,2022-04-08,Negative,False,False,310,4.558525601442126,Medium,15.5,442,April
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_145,96.0,Charolais,Female,Purchased_From_Other_Farm,2021-01-10,Negative,False,True,273,10.21934027722124,Low,90.8,265,January
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_066,127.0,Angus,Male,Born_On_Farm,2021-08-04,Positive,False,True,161,11.041043635077855,Low,90.8,268,August
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_047,65.0,Charolais,Female,Born_On_Farm,2022-10-28,Negative,False,True,371,11.84095198362747,Low,90.8,413,October
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_137,,Charolais,Female,Born_On_Farm,2020-07-07,Positive,False,True,365,9.810617254671223,Low,90.8,231,July
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_360,7.0,Charolais,Female,Purchased_From_Other_Farm,2021-01-29,Negative,False,True,324,10.185918843199786,Low,90.8,408,January
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_179,10.0,Limousin,Female,Born_On_Farm,2020-02-03,Positive,False,True,378,13.136845503648333,Low,90.8,549,February
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,,4.0,28,FARM_0813_ANIMAL_091,175.0,Angus,Female,Purchased_From_Other_Farm,2021-11-13,Positive,False,True,159,13.57536965037243,Low,90.8,255,November
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_184,159.0,Holstein,Female,Born_On_Farm,2021-01-16,Negative,False,True,287,12.808115459809137,Low,90.8,462,January
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_100,32.0,,Male,Born_On_Farm,2020-11-20,Negative,False,True,342,8.26370140059737,Low,90.8,500,November
FARM_0813,54.245653,-6.025099,BT14 8HB,381,Beef,199,4.0,114.0,4.0,28,FARM_0813_ANIMAL_021,94.0,Holstein,Male,Purchased_From_Other_Farm,2021-03-24,Negative,False,True,231,12.307199164670983,Low,90.8,257,March
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_072,167.0,Holstein,Female,Born_On_Farm,2022-02-19,Negative,False,False,121,14.079979660297617,Low,100.0,362,February
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_049,176.0,Limousin,Female,Purchased_From_Other_Farm,2020-06-13,Negative,False,False,343,13.075983440319575,Low,100.0,315,June
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_121,105.0,Jersey,Male,Born_On_Farm,2021-09-17,Negative,False,False,391,5.297255048706388,Low,100.0,358,September
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_161,50.0,Limousin,Female,Born_On_Farm,2021-11-06,Negative,False,False,278,5.992253448526186,Low,100.0,335,November
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_020,34.0,Angus,Male,Born_On_Farm,2022-10-18,Negative,False,False,166,7.486617481776837,Low,100.0,683,October
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_138,90.0,Jersey,Female,Purchased_From_Other_Farm,2021-05-25,Negative,False,False,363,12.71174737992708,Low,100.0,660,May
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_082,173.0,Jersey,Male,Purchased_From_Other_Farm,2020-04-30,Negative,False,False,271,14.501353990809644,Low,100.0,696,April
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_051,12.0,Angus,Male,Purchased_From_Other_Farm,2020-09-18,Negative,False,False,320,4.337825237041373,Low,100.0,701,September
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_047,106.0,Limousin,Female,Purchased_From_Other_Farm,2020-11-19,Positive,False,False,359,10.001145119662668,Low,100.0,471,November
FARM_0814,54.060525,-6.102849,BT92 7JY,171,Mixed,887,5.0,41.0,4.4,27,FARM_0814_ANIMAL_013,27.0,Charolais,Female,Purchased_From_Other_Farm,2022-09-15,Negative,False,False,216,17.566780706978758,Low,100.0,552,September
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_379,68.0,Angus,Male,Born_On_Farm,2021-07-26,Negative,False,False,182,16.736983435216388,Low,79.3,500,July
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_285,14.0,Hereford,Male,Born_On_Farm,2021-07-05,Negative,False,False,333,7.68770812690956,Low,79.3,521,July
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_092,108.0,Limousin,Female,Purchased_From_Other_Farm,2021-06-21,Negative,False,False,291,13.9217137955896,Low,79.3,104,June
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_119,165.0,Holstein,Male,Born_On_Farm,2020-04-30,Negative,False,False,120,15.163503429683576,Low,79.3,397,April
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_171,25.0,Hereford,Male,Born_On_Farm,2021-02-22,Negative,False,False,352,10.053898874730086,Low,79.3,525,February
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_136,124.0,Jersey,Female,Purchased_From_Other_Farm,2022-09-10,Negative,False,False,111,4.817494082512752,Low,79.3,338,September
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_185,13.0,Holstein,Female,Born_On_Farm,2022-11-24,Negative,False,False,374,8.474690739416356,Low,79.3,616,November
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_387,102.0,Limousin,Male,Born_On_Farm,2022-03-26,Negative,False,False,339,9.39543792103391,Low,79.3,188,March
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_222,87.0,Angus,Female,Born_On_Farm,2020-08-10,Negative,False,False,393,14.789148189800867,Low,79.3,510,August
FARM_0815,54.733715,-5.846082,BT12 7EP,442,Mixed,815,5.0,82.0,9.8,5,FARM_0815_ANIMAL_316,152.0,Charolais,Male,Born_On_Farm,2022-05-22,Negative,False,False,230,9.507067383749506,Low,79.3,411,May
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_121,133.0,Holstein,Male,Born_On_Farm,2022-06-17,Negative,False,False,266,4.206360619759442,Low,76.6,118,June
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_063,91.0,Holstein,Male,Born_On_Farm,2020-01-03,Negative,False,False,394,16.62577643607846,Low,76.6,700,January
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_126,34.0,Jersey,Male,Born_On_Farm,2020-09-05,Negative,False,False,134,13.589556358449997,Low,76.6,501,September
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_107,118.0,Hereford,,Born_On_Farm,2021-07-09,Negative,False,False,153,5.855419347179864,Low,76.6,461,July
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_073,150.0,Jersey,Female,Born_On_Farm,2022-08-17,Negative,False,False,367,17.360018006093394,Low,76.6,222,August
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_054,82.0,Jersey,Female,Purchased_From_Other_Farm,2021-07-22,Negative,False,False,318,8.985117915556868,Low,76.6,621,July
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_055,126.0,Hereford,Female,Born_On_Farm,2022-06-19,Negative,False,False,324,14.12016007370926,Low,76.6,510,June
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_034,147.0,Limousin,Female,Born_On_Farm,2020-08-19,Negative,False,False,308,14.63300473433531,Low,76.6,714,August
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_006,103.0,Charolais,Female,Born_On_Farm,2021-03-03,Negative,False,False,189,11.092728318400084,Low,76.6,164,March
FARM_0816,54.835594,-5.850512,BT64 2VQ,140,Mixed,265,2.0,69.0,9.6,12,FARM_0816_ANIMAL_059,147.0,,Male,Purchased_From_Other_Farm,2021-04-20,Negative,False,False,358,15.37327016364906,Low,76.6,720,April
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_070,136.0,Jersey,Male,Born_On_Farm,2021-03-21,Negative,True,False,391,4.048963180071979,Low,64.1,133,March
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_195,91.0,Angus,Female,Purchased_From_Other_Farm,2022-02-19,Negative,True,False,109,11.113745866660716,Low,64.1,338,February
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_279,139.0,Holstein,Male,Born_On_Farm,2021-12-12,Negative,True,False,170,10.478865692640174,Low,64.1,316,December
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,,6.9,16,FARM_0817_ANIMAL_336,125.0,Angus,Female,Purchased_From_Other_Farm,2022-06-28,Negative,True,False,155,7.5364596956194685,Low,64.1,247,June
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_097,168.0,Angus,Male,Purchased_From_Other_Farm,2022-11-03,Negative,True,False,344,15.286840554366263,Low,64.1,238,November
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_391,141.0,Jersey,Male,Born_On_Farm,2020-01-12,Negative,True,False,143,11.262075108387481,Low,64.1,617,January
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_013,177.0,Jersey,Female,Purchased_From_Other_Farm,2020-10-09,Negative,True,False,116,6.326258213962476,Low,64.1,621,October
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_047,85.0,Jersey,Female,Born_On_Farm,2021-02-22,Negative,True,False,264,9.418259752379765,Low,64.1,666,February
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_256,164.0,Jersey,Male,Born_On_Farm,2021-06-20,Negative,True,False,232,10.047732967394051,Low,64.1,499,June
FARM_0817,54.36449,-7.566912,BT41 4LS,408,Mixed,209,2.0,41.0,6.9,16,FARM_0817_ANIMAL_233,138.0,Charolais,Female,Purchased_From_Other_Farm,2020-08-14,Negative,True,False,259,9.638671725367915,Low,64.1,97,August
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_472,24.0,Limousin,Male,,2022-05-31,Positive,False,True,307,17.469300111412267,Low,85.8,535,May
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_209,95.0,Charolais,Male,Born_On_Farm,2022-12-14,Negative,False,True,359,11.426011268856563,Low,85.8,245,December
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_017,54.0,Limousin,Female,Born_On_Farm,2021-05-10,Negative,False,True,271,4.2048252046684365,Low,85.8,330,May
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_308,152.0,Holstein,Female,Purchased_From_Other_Farm,2021-07-13,Negative,False,True,100,7.491976386406535,Low,85.8,606,July
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_409,39.0,Charolais,Male,Born_On_Farm,2020-02-19,Negative,False,True,223,8.713401612620512,Low,85.8,164,February
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_360,165.0,Jersey,Male,Born_On_Farm,2022-01-24,Positive,False,True,374,12.225999088188987,Low,85.8,322,January
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_179,7.0,Hereford,Female,Born_On_Farm,2021-01-19,Negative,False,True,157,8.254372212755914,Low,85.8,274,January
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_285,12.0,Limousin,Male,Purchased_From_Other_Farm,2020-04-11,Negative,False,True,200,11.018892663586513,Low,85.8,267,April
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_052,88.0,Angus,Female,Born_On_Farm,2021-01-22,Negative,False,True,148,14.875121687848644,Low,85.8,448,January
FARM_0818,54.399442,-5.788368,BT66 4TC,495,Mixed,609,2.0,19.0,3.1,20,FARM_0818_ANIMAL_305,113.0,Jersey,Male,Purchased_From_Other_Farm,2020-02-20,Negative,False,True,252,4.691759101996268,Low,85.8,618,February
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,,36.0,3.9,22,FARM_0819_ANIMAL_207,29.0,Holstein,Male,Born_On_Farm,2022-06-03,Negative,False,False,279,7.552507506105305,Low,69.4,161,June
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,36.0,3.9,22,FARM_0819_ANIMAL_107,140.0,Charolais,Female,Born_On_Farm,2021-09-05,Negative,False,False,139,4.715007613422306,Low,69.4,209,September
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,36.0,3.9,22,FARM_0819_ANIMAL_117,168.0,Angus,Male,Born_On_Farm,2022-04-18,Negative,False,False,294,16.9736135303917,Low,69.4,249,April
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,36.0,3.9,22,FARM_0819_ANIMAL_264,151.0,Limousin,Male,Born_On_Farm,2021-06-10,Negative,False,False,216,10.869390385144612,Low,69.4,100,June
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,36.0,3.9,22,FARM_0819_ANIMAL_114,56.0,Angus,Female,Born_On_Farm,2020-07-10,Negative,False,False,365,13.266572970656359,Low,69.4,128,July
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,36.0,3.9,22,FARM_0819_ANIMAL_217,47.0,Jersey,Female,Purchased_From_Other_Farm,2022-06-29,Negative,False,False,295,6.464399474246976,Low,69.4,472,June
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,36.0,3.9,22,FARM_0819_ANIMAL_160,81.0,Charolais,Male,Born_On_Farm,2022-10-16,Positive,False,False,349,17.075868299698282,Low,69.4,308,October
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,,3.9,22,FARM_0819_ANIMAL_195,176.0,Hereford,Male,Born_On_Farm,2021-09-02,Negative,False,False,344,12.227074265525472,Low,69.4,457,September
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,,3.9,22,FARM_0819_ANIMAL_128,72.0,Hereford,Male,Born_On_Farm,2020-05-29,Negative,False,False,122,17.136421225273345,Low,69.4,678,May
FARM_0819,54.222601,-7.552108,BT82 4YH,422,Mixed,234,1.0,36.0,3.9,22,FARM_0819_ANIMAL_176,16.0,Angus,Male,Purchased_From_Other_Farm,2021-06-15,Negative,False,False,160,14.01471218898962,Low,69.4,454,June
FARM_0820,54.665797,-7.003887,BT80 9QT,103,Mixed,712,3.0,91.0,1.1,5,FARM_0820_ANIMAL_087,118.0,Charolais,Male,,2020-09-03,Negative,False,True,312,8.617083272208397,Medium,12.9,422,September
FARM_0820,54.665797,-7.003887,BT80 9QT,103,Mixed,712,3.0,91.0,1.1,5,FARM_0820_ANIMAL_007,73.0,Limousin,Male,Born_On_Farm,2021-06-08,Negative,False,True,208,10.387654272746369,Medium,12.9,590,June
FARM_0820,54.665797,-7.003887,BT80 9QT,103,Mixed,712,3.0,91.0,1.1,5,FARM_0820_ANIMAL_037,91.0,Limousin,Male,Purchased_From_Other_Farm,2022-06-08,Negative,False,True,279,10.85887427366477,Medium,12.9,514,June
FARM_0820,54.665797,-7.003887,BT80 9QT,103,Mixed,712,3.0,91.0,1.1,5,FARM_0820_ANIMAL_050,174.0,Charolais,Female,Born_On_Farm,2021-02-01,Negative,False,True,285,12.317903580768764,Medium,12.9,235,February
